32,36	-9,33E+01	2,16E-05	9,00E+01												
33,11	-9,31E+01	2,21E-05	9,00E+01												
33,88	-9,29E+01	2,26E-05	9,00E+01												
34,67	-9,27E+01	2,31E-05	9,00E+01												
35,48	-9,25E+01	2,37E-05	9,00E+01												
36,31	-9,23E+01	2,42E-05	9,00E+01												
37,15	-9,21E+01	2,48E-05	9,00E+01												
38,02	-9,19E+01	2,53E-05	9,00E+01												
38,90	-9,17E+01	2,59E-05	9,00E+01												
39,81	-9,15E+01	2,65E-05	9,00E+01												
40,74	-9,13E+01	2,72E-05	9,00E+01												
41,69	-9,11E+01	2,78E-05	9,00E+01												
42,66	-9,09E+01	2,84E-05	9,00E+01												
43,65	-9,07E+01	2,91E-05	9,00E+01												
44,67	-9,05E+01	2,98E-05	9,00E+01												
45,71	-9,03E+01	3,05E-05	9,00E+01												
46,77	-9,01E+01	3,12E-05	9,00E+01												
47,86	-8,99E+01	3,19E-05	9,00E+01												
48,98	-8,97E+01	3,27E-05	9,00E+01												
50,12	-8,95E+01	3,34E-05	9,00E+01												
51,29	-8,93E+01	3,42E-05	9,00E+01												
52,48	-8,91E+01	3,50E-05	9,00E+01												
53,70	-8,89E+01	3,58E-05	9,00E+01												
54,95	-8,87E+01	3,66E-05	9,00E+01												
56,23	-8,85E+01	3,75E-05	9,00E+01												
57,54	-8,83E+01	3,84E-05	9,00E+01												
58,88	-8,81E+01	3,93E-05	9,00E+01												
60,26	-8,79E+01	4,02E-05	9,00E+01												
61,66	-8,77E+01	4,11E-05	9,00E+01												
63,10	-8,75E+01	4,21E-05	9,00E+01												
64,57	-8,73E+01	4,30E-05	9,00E+01												
66,07	-8,71E+01	4,40E-05	9,00E+01												
67,61	-8,69E+01	4,51E-05	9,00E+01												
69,18	-8,67E+01	4,61E-05	9,00E+01												
70,79	-8,65E+01	4,72E-05	9,00E+01												
72,44	-8,63E+01	4,83E-05	9,00E+01												
74,13	-8,61E+01	4,94E-05	9,00E+01												
75,86	-8,59E+01	5,06E-05	9,00E+01												
77,62	-8,57E+01	5,18E-05	9,00E+01												
79,43	-8,55E+01	5,30E-05	9,00E+01												
81,28	-8,53E+01	5,42E-05	9,00E+01												
83,18	-8,51E+01	5,55E-05	9,00E+01												
85,11	-8,49E+01	5,67E-05	9,00E+01												
87,10	-8,47E+01	5,81E-05	9,00E+01												
89,13	-8,45E+01	5,94E-05	9,00E+01												
91,20	-8,43E+01	6,08E-05	9,00E+01												
93,33	-8,41E+01	6,22E-05	9,00E+01												
95,50	-8,39E+01	6,37E-05	9,00E+01												
97,72	-8,37E+01	6,52E-05	9,00E+01												
100,00	-8,35E+01	6,67E-05	9,00E+01												
102,33	-8,33E+01	6,82E-05	9,00E+01												
104,71	-8,31E+01	6,98E-05	9,00E+01												
107,15	-8,29E+01	7,14E-05	9,00E+01												
109,65	-8,27E+01	7,31E-05	9,00E+01												
112,20	-8,25E+01	7,48E-05	9,00E+01												
114,82	-8,23E+01	7,65E-05	9,00E+01												
117,49	-8,21E+01	7,83E-05	9,00E+01												
120,23	-8,19E+01	8,02E-05	9,00E+01												
123,03	-8,17E+01	8,20E-05	9,00E+01												
125,89	-8,15E+01	8,39E-05	9,00E+01												
128,83	-8,13E+01	8,59E-05	9,00E+01												
131,83	-8,11E+01	8,79E-05	9,00E+01												
134,90	-8,09E+01	8,99E-05	9,00E+01												
138,04	-8,07E+01	9,20E-05	9,00E+01												
